snapped_at,price,market_cap,total_volume
2017-12-27 00:00:00 UTC,0.166304486220261,125758211.016772,6884305.04890006
2017-12-28 00:00:00 UTC,0.156735343515742,118522096.737265,5746086.17106523
2017-12-29 00:00:00 UTC,0.173248876541059,131009507.137486,6261418.14143734
2017-12-30 00:00:00 UTC,0.1686384315142,127523123.025147,8909876.17058726
2017-12-31 00:00:00 UTC,0.186317008750021,140891531.160295,9658370.06918521
2018-01-01 00:00:00 UTC,0.184663206015074,139640937.877766,6245159.70946645
2018-01-02 00:00:00 UTC,0.204076916131567,154321440.544512,10885892.5010806
2018-01-03 00:00:00 UTC,0.22281030048373482,168487485.94690716,16987375.893462628
2018-01-04 00:00:00 UTC,0.36365341113538147,274991994.8278613,39824992.13362096
2018-01-05 00:00:00 UTC,0.39733059192843595,300458427.54341453,42227389.312927194
2018-01-06 00:00:00 UTC,0.46460933643561864,351334111.9039183,22131520.09207924
2018-01-07 00:00:00 UTC,0.44324339583106254,335177347.1154996,23979922.224008705
2018-01-08 00:00:00 UTC,0.40882165285302086,309147882.0338158,22046410.959655996
2018-01-09 00:00:00 UTC,0.3995914662440454,302168083.82345164,17164236.03000919
2018-01-10 00:00:00 UTC,0.3683503449764703,278543781.1358816,16178557.2103437
2018-01-11 00:00:00 UTC,0.3510662004123766,265473640.0426531,14981074.76929062
2018-01-12 00:00:00 UTC,0.4326876216211105,327195149.45678836,44983186.14140638
2018-01-13 00:00:00 UTC,0.3988242241255275,301587901.0608908,18559881.64319266
2018-01-14 00:00:00 UTC,0.34161703155940987,258328249.09408516,9974343.938136833
2018-01-15 00:00:00 UTC,0.311335872370653,235429862.56440055,8712700.344933927
2018-01-16 00:00:00 UTC,0.19981606746614516,151099418.59095535,9783064.18797412
2018-01-17 00:00:00 UTC,0.24400966022356077,184518283.52894306,9953682.21266468
2018-01-18 00:00:00 UTC,0.24801015927366862,187543431.04690924,10319594.560839314
2018-01-19 00:00:00 UTC,0.2527811196626761,191151195.67785734,5359112.427863971
2018-01-20 00:00:00 UTC,0.26446061111838076,199983139.92925754,7962210.320783687
2018-01-21 00:00:00 UTC,0.21788013472454332,164759331.40349394,3411180.8234613696
2018-01-22 00:00:00 UTC,0.20215356633858783,152867017.7888674,3973304.274559677
2018-01-23 00:00:00 UTC,0.22327014627439634,168835217.90105656,7607203.516509622
2018-01-24 00:00:00 UTC,0.23075040403365005,174491732.97848007,10328148.427556287
2018-01-25 00:00:00 UTC,0.29251959825366997,221201136.54062426,14609025.085966183
2018-01-26 00:00:00 UTC,0.27504319219451623,207985608.74006346,21799798.91667246
2018-01-27 00:00:00 UTC,0.27532919818801554,208201884.33731288,6581721.988925717
2018-01-28 00:00:00 UTC,0.26618724695750123,201288809.0614639,5572243.848393587
2018-01-29 00:00:00 UTC,0.2638355655192831,199510485.1131853,6427099.340025028
2018-01-30 00:05:22 UTC,0.2647968954689814,200237435.64481905,6426567.920807563
2018-01-31 00:00:00 UTC,0.22397248387006208,169366320.34794885,4538276.0132279545
2018-02-01 00:00:00 UTC,0.21154537134950122,159969030.6282957,3164317.297364781
2018-02-02 00:00:00 UTC,0.17684078577689896,133725682.08802517,4202671.401248445
2018-02-03 00:00:00 UTC,0.16935260281056666,128063174.02817054,4272517.201878786
2018-02-04 00:00:00 UTC,0.17610572065321287,133169831.32875489,1676320.658083905
2018-02-05 00:00:00 UTC,0.14798057942860046,111901809.48888223,1971817.3823778552
2018-02-06 00:00:00 UTC,0.10289508720906024,77808496.83566535,2430606.370905691
2018-02-07 00:00:00 UTC,0.15500035044582036,117210107.92951328,7144027.153328676
2018-02-08 00:05:19 UTC,0.1344974193466497,101705944.48670107,2682261.993874991
2018-02-09 00:00:00 UTC,0.15287630782594702,115603922.75634323,86786.8590514406
2018-02-10 00:00:00 UTC,0.16081781132224146,121609228.41691746,1173689.8939916955
2018-02-11 00:00:00 UTC,0.14990176280698392,113354594.01798189,2177344.4413959566
2018-02-12 00:00:00 UTC,0.13864690338182994,104843753.33820605,1385461.7086459666
2018-02-13 00:00:00 UTC,0.1487329607270969,112470754.61027884,1058007.640027247
2018-02-14 00:00:00 UTC,0.15403506213431606,116480164.11423098,4963726.349104207
2018-02-15 00:00:00 UTC,0.162671956703606,123011319.31311008,4718173.27892484
2018-02-16 00:00:00 UTC,0.17841906250934697,134919163.17126656,2187105.839659712
2018-02-17 00:00:00 UTC,0.18937807784971822,143206288.76260576,3163859.457933703
2018-02-18 00:00:00 UTC,0.21727437974420052,164301264.00931966,8228875.850936954
2018-02-19 00:00:00 UTC,0.1975219157772476,149364598.20965335,4827127.228969477
2018-02-20 00:00:00 UTC,0.24486485626205576,185164976.38921458,12232393.761776524
2018-02-21 00:00:00 UTC,0.212765079246733,160891364.6350629,14006119.634001624
2018-02-22 00:00:00 UTC,0.17948785081366989,135727372.90849084,2522465.2095456054
2018-02-23 00:00:00 UTC,0.17894711392433796,135318471.70937893,2537339.903931797
2018-02-24 00:00:00 UTC,0.18416926264013872,139267421.5849273,2344489.31694353
2018-02-25 00:00:00 UTC,0.16969489321006007,128322011.47306961,1712246.271561902
2018-02-26 00:00:00 UTC,0.18084845367785546,136756250.6374876,2440922.7843027515
2018-02-27 00:00:00 UTC,0.19039141462540263,143972566.46781927,9317638.249840945
2018-02-28 00:00:00 UTC,0.1890547984116558,142961827.26482394,3815795.470191473
2018-03-01 00:00:00 UTC,0.18560077500352462,140349920.5478799,3795389.5955234626
2018-03-02 00:00:00 UTC,0.18033869945997072,136370778.3032384,3336537.4459809097
2018-03-03 00:00:00 UTC,0.18914230063537024,143027995.79319274,3226612.6702140206
2018-03-04 00:00:00 UTC,0.18723724623789656,141587407.87905422,3029348.631802721
2018-03-05 00:00:00 UTC,0.1787757639077046,135188898.10592866,2935740.053329485
2018-03-06 00:00:00 UTC,0.17583524547748763,132965300.01996866,2221510.1037406446
2018-03-07 00:00:00 UTC,0.16250546755157597,122885421.45918646,2169322.024423327
2018-03-08 00:00:00 UTC,0.15083187904922132,114057940.97704406,5086023.014926897
2018-03-09 00:00:00 UTC,0.1328403902858894,100452911.48067607,2401116.2810754096
2018-03-10 00:00:00 UTC,0.1360799772672186,102902662.97244039,3859743.1158551252
2018-03-11 00:00:00 UTC,0.1289963728756432,97546094.21063787,2347355.314446026
2018-03-12 00:00:00 UTC,0.1445166265482851,109282394.179196,2886523.647891016
2018-03-13 00:00:00 UTC,0.1373131211173575,103835157.14649661,2946559.979785891
2018-03-14 00:00:00 UTC,0.13500590127532253,102090454.72534588,2547229.489539453
2018-03-15 00:00:00 UTC,0.11557738147612993,87398753.08709674,2157481.059570526
2018-03-16 00:00:00 UTC,0.10758793974866197,81357196.89396796,5403735.69698676
2018-03-17 00:00:00 UTC,0.12062031871493968,91212184.58155818,8214708.391693995
2018-03-18 00:00:00 UTC,0.10653676227478648,80562304.33526316,8062375.595650221
2018-03-19 00:00:00 UTC,0.10539250458033472,79697025.20860243,7184828.962866906
2018-03-20 00:00:00 UTC,0.11166555362205716,84440658.06564184,7849130.238287678
2018-03-21 00:00:00 UTC,0.11918762870683572,90128795.09246087,7410848.555203871
2018-03-22 00:00:00 UTC,0.12444932483043962,94107650.42256857,10031539.843056777
2018-03-23 00:00:00 UTC,0.11583263830043361,87591776.39214298,7600175.110162884
2018-03-24 00:00:00 UTC,0.11505208380730138,87001526.91127567,7933819.873057
2018-03-25 00:00:00 UTC,0.12360998148156228,93472945.24784563,9002778.096848888
2018-03-26 00:00:00 UTC,0.1302007156804073,98456809.24918145,20071386.78950045
2018-03-27 00:00:00 UTC,0.13175093353447997,99629072.41805492,19177506.980146248
2018-03-28 00:00:00 UTC,0.12635934576103702,95551993.99198009,12964502.909194393
2018-03-29 00:00:00 UTC,0.12666342420499496,95781935.8413555,9777700.608069085
2018-03-30 00:00:00 UTC,0.10498956237240009,79392323.31892584,7650207.95229718
2018-03-31 00:00:00 UTC,0.10398346767767835,78631522.02127416,7792969.756785931
2018-04-01 00:00:00 UTC,0.10130365954365717,76605071.11509506,7169671.267819424
2018-04-02 00:00:00 UTC,0.09516353499521668,71961954.76759411,6414472.55475712
2018-04-03 00:00:00 UTC,0.09741693702820475,73665960.56329352,6699227.139813269
2018-04-04 00:00:00 UTC,0.10570099554723952,79930303.77489077,7740263.007571429
2018-04-05 00:00:00 UTC,0.09102625927773966,68833377.75480123,6390253.038935356
2018-04-06 00:00:00 UTC,0.09022285352377045,68225848.32107365,6713871.751629271
2018-04-07 00:00:00 UTC,0.09581190971801223,72452250.89285481,13326070.828821938
2018-04-08 00:00:00 UTC,0.09434951877230126,71346401.77645658,9263809.32126618
2018-04-09 00:00:00 UTC,0.11027345122866243,83387960.6278011,9138569.522233257
2018-04-10 00:00:00 UTC,0.09776201535554759,73926906.21842046,12073927.820941493
2018-04-11 00:00:00 UTC,0.09547128790263347,72194675.21880724,10369203.470195193
2018-04-12 00:00:00 UTC,0.0989059648509994,74791952.28729813,9788310.87791377
2018-04-13 00:00:00 UTC,0.10980744398306418,83035569.42742379,11327754.948630577
2018-04-14 00:00:00 UTC,0.11021995274256934,83347505.4719837,11443219.593666626
2018-04-15 00:00:00 UTC,0.11012880297461652,83278578.6978908,6832159.348720546
2018-04-16 00:00:00 UTC,0.11902760212924142,90007784.18908247,9830931.544939972
2018-04-17 00:00:00 UTC,0.11356797381542726,85879254.01430157,11290569.492508935
2018-04-18 00:00:00 UTC,0.11652323621882123,88114001.38271424,10670488.899267694
2018-04-19 00:00:00 UTC,0.126560668934837,95704233.07313015,12619324.641791804
2018-04-20 00:00:00 UTC,0.13115196779841398,99176138.99972104,11684721.660042875
2018-04-21 00:00:00 UTC,0.13528749805730525,102303396.10976122,12182546.00692526
2018-04-22 00:00:00 UTC,0.13219880148080307,99967746.81573023,10388324.230088105
2018-04-23 00:00:00 UTC,0.13770793436395248,104133711.97629084,11452202.93436298
2018-04-24 00:00:00 UTC,0.14435411222850178,109159502.06374525,12042047.843729489
2018-04-25 00:00:00 UTC,0.1593937969520266,120532399.38042828,14139686.491198106
2018-04-26 00:00:00 UTC,0.13629866968206633,103068036.54400939,11101053.779764751
2018-04-27 00:00:00 UTC,0.14889305545236528,112591817.04641967,11919487.191145828
2018-04-28 00:00:00 UTC,0.1453999479374642,109950355.21969907,13587898.819216417
2018-04-29 00:00:00 UTC,0.1527443903779513,115504167.76693259,11581711.037284624
2018-04-30 00:00:00 UTC,0.1597687241358223,120815916.51798315,13723948.900048811
2018-05-01 00:00:00 UTC,0.1607042313415285,121523340.0833769,16518545.246750599
2018-05-02 00:00:00 UTC,0.1556580717617545,117707471.87873305,13418021.989849482
2018-05-03 00:00:00 UTC,0.15689825661049125,118645290.40336789,12922876.85206931
2018-05-04 00:00:00 UTC,0.17078746139536335,129148203.37877445,5422583.543347547
2018-05-05 00:00:00 UTC,0.17141518783784235,129622885.42859916,15299707.682017885
2018-05-06 00:00:00 UTC,0.16392154362609676,123956247.6157312,14358118.944280267
2018-05-07 00:00:00 UTC,0.15518104340319858,117346746.59500976,15426969.7551035
2018-05-08 00:00:00 UTC,0.15593537395533746,117917165.72745961,13771824.487679567
2018-05-09 00:00:00 UTC,0.15153886691686633,114592559.92489278,12207058.542511629
2018-05-10 00:00:00 UTC,0.14904543924701172,112707048.53438629,8939218.902400833
2018-05-11 00:00:00 UTC,0.15320803832733565,115854774.8851251,9803525.30132597
2018-05-12 00:00:00 UTC,0.13663758185695632,103324319.40068181,6576152.090567161
2018-05-13 00:00:00 UTC,0.13888564925133554,105024291.18248826,3495819.635889925
2018-05-14 00:00:00 UTC,0.14803220252638033,111940846.49005693,4375045.373296824
2018-05-15 00:00:00 UTC,0.1430382472205656,108164454.76767619,5841200.301734526
2018-05-16 00:00:00 UTC,0.1384174314358017,104670228.36562759,3743096.0364836827
2018-05-17 00:00:00 UTC,0.13891839761654537,105049055.25179341,3511957.1522728587
2018-05-18 00:00:00 UTC,0.12794448655409604,96750665.6266153,2871025.851189406
2018-05-19 00:00:00 UTC,0.13398539410012844,101318754.81755017,2482441.3544211877
2018-05-20 00:00:00 UTC,0.13689725397207572,103520681.51568276,4246894.116531821
2018-05-21 00:00:00 UTC,0.14061854723589984,106334695.70233235,2395765.1053404137
2018-05-22 00:00:00 UTC,0.14034329127004253,106126549.19573683,2827022.863670497
2018-05-23 00:00:00 UTC,0.13120755789146868,99218175.81310897,2658340.665321896
2018-05-24 00:00:00 UTC,0.1158087059883979,87573678.95643629,3014901.9991131793
2018-05-25 00:00:00 UTC,0.1194596322910868,90334482.17236479,2990243.47146832
2018-05-26 00:00:00 UTC,0.11442839610218566,86529898.92449589,1878135.7552986469
2018-05-27 00:00:00 UTC,0.11340388467036314,85755171.02772954,2258551.053561305
2018-05-28 00:00:00 UTC,0.1112011514505429,84089480.61030497,1580897.241640697
2018-05-29 00:00:00 UTC,0.09797144202184718,74085273.10010615,1752231.314703873
2018-05-30 00:00:00 UTC,0.10441243173966802,78955901.44273402,2287742.2517550588
2018-05-31 00:00:00 UTC,0.10508438528086612,79464027.69445485,3877447.064539815
2018-06-01 00:00:00 UTC,0.10770664739016522,81446962.72632018,3934137.1259732405
2018-06-02 00:00:00 UTC,0.10402901229009973,78665962.51719667,5910249.397933312
2018-06-03 00:00:00 UTC,0.10583201737930271,80029381.50621897,8024476.114061136
2018-06-04 00:00:00 UTC,0.10563937728306058,79883708.50349899,6474118.564879739
2018-06-05 00:00:00 UTC,0.0975822915631977,73791000.42828359,7261468.638451726
2018-06-06 00:00:00 UTC,0.09880574576001623,74716167.35883218,9570385.106311828
2018-06-07 00:00:00 UTC,0.09614130436526928,72701336.66617954,3894325.8212642353
2018-06-08 00:00:00 UTC,0.11299167677886117,85443462.49730766,15128912.156681912
2018-06-09 00:00:00 UTC,0.10476884082658583,79225415.33366743,5673462.653645231
2018-06-10 00:00:00 UTC,0.10179237263884583,76974632.30943348,3198622.7344924686
2018-06-11 00:00:00 UTC,0.08749391834966855,66162247.913918875,2612207.7467734283
2018-06-12 00:00:00 UTC,0.08813224837391799,66644948.313122675,1966617.0022852602
2018-06-13 00:00:00 UTC,0.08490163966819388,64201986.12634809,2865609.084074857
2018-06-14 00:00:00 UTC,0.07564942159048268,57205527.883790836,1893850.7256502542
2018-06-15 00:00:00 UTC,0.08153545346140156,61656501.24535177,2230378.393685694
2018-06-16 00:00:00 UTC,0.0757911174308977,57312677.22055321,1466918.5099920356
2018-06-17 00:00:00 UTC,0.07759199077979409,58674484.20346912,1209181.5750649876
2018-06-18 00:00:00 UTC,0.0752716612735007,56919868.352069825,1447121.051453904
2018-06-19 00:00:00 UTC,0.07386037544775889,55852664.54589255,2798604.8861800698
2018-06-20 00:00:00 UTC,0.07222981225812844,54619644.83404821,1663086.4873820748
2018-06-21 00:00:00 UTC,0.06988694914417426,52847989.23674922,1639265.3589783288
2018-06-22 00:00:00 UTC,0.06843692554023366,51751492.211875536,1485057.6746745794
2018-06-23 00:00:00 UTC,0.05739575636842701,43402242.50648321,1912083.9448699642
2018-06-24 00:00:00 UTC,0.055961914470259305,42317981.96671857,1700999.871297918
2018-06-25 00:00:00 UTC,0.05576786761642381,42171245.18440793,1615723.0655691822
2018-06-26 00:00:00 UTC,0.056961116649801836,43073571.19584436,1863035.7779121131
2018-06-27 00:00:00 UTC,0.05420365332380125,40988398.01318644,1118696.196192338
2018-06-28 00:00:00 UTC,0.053618349977495504,40545795.991999514,1413941.059916387
2018-06-29 00:00:00 UTC,0.05038769733519971,38102800.580717415,1215717.7034931106
2018-06-30 00:00:00 UTC,0.05094086333278651,38521100.57870838,1743188.1935775066
2018-07-01 00:00:00 UTC,0.05657087784569053,42778475.52530806,3350453.9586786204
2018-07-02 00:00:00 UTC,0.056982348128316984,43089626.281404525,1468737.5827341154
2018-07-03 00:00:00 UTC,0.06305512307949987,47681813.366224006,1853612.0542707948
2018-07-04 00:00:00 UTC,0.060171555347277,45501280.972950205,1964800.299297423
2018-07-05 00:00:00 UTC,0.0635663130153503,48068371.37968124,1856020.1267481523
2018-07-06 00:00:00 UTC,0.062161068497634454,47005735.96553484,1761012.9416897565
2018-07-07 00:00:00 UTC,0.060888716649145205,46043592.99581382,1704382.9169953356
2018-07-08 00:00:00 UTC,0.06530348638192308,49382008.9114844,3101587.0775224217
2018-07-09 00:00:00 UTC,0.06424317397002714,48580208.58084084,2171187.288203916
2018-07-10 00:00:00 UTC,0.06588872742094698,49824563.816369906,2355321.993522635
2018-07-11 00:00:00 UTC,0.062153896723133664,47000312.72319464,3274984.4498195983
2018-07-12 00:00:00 UTC,0.06098990549602197,46120111.24644729,2160049.0510799303
2018-07-13 00:00:00 UTC,0.0584233883620987,44179330.148824915,3856700.0544812344
2018-07-14 00:00:00 UTC,0.05848410304056189,44225242.1354437,3611948.9160150513
2018-07-15 00:00:00 UTC,0.05696762526237896,43078492.96008839,2743795.5030832076
2018-07-16 00:00:00 UTC,0.058356738658187295,44128930.14026715,2797037.3523717388
2018-07-17 00:00:00 UTC,0.06140511997519628,46434093.33602281,2930013.0034251255
2018-07-18 00:00:00 UTC,0.06586650953822305,49807762.81931057,2402521.1607184266
2018-07-19 00:00:00 UTC,0.0634581247752512,47986560.24014351,2682022.1117782597
2018-07-20 00:00:00 UTC,0.06029083742633469,45591481.19069291,1864595.9932642467
2018-07-21 00:00:00 UTC,0.05730092045056602,43330528.29334686,1529480.5453487851
2018-07-22 00:00:00 UTC,0.05961799841322256,45082685.35172074,1280085.3436331195
2018-07-23 00:00:00 UTC,0.058100337403339815,43935041.42538685,2103169.697205146
2018-07-24 00:00:00 UTC,0.05461415385493581,41298815.45044393,1455721.0386872264
2018-07-25 00:00:00 UTC,0.06257580435205887,47319356.12264743,11727930.446719643
2018-07-26 00:00:00 UTC,0.06129276268099268,46624947.020957716,5638059.526834727
2018-07-27 00:00:00 UTC,0.06021150689231593,45802443.814085774,1525393.0001701536
2018-07-28 00:00:00 UTC,0.060837394189224486,46278551.608595446,1392016.244277853
2018-07-29 00:00:00 UTC,0.06241387977357271,47496496.58807632,1712070.1571496218
2018-07-30 00:00:00 UTC,0.06317393446039171,48074892.530937344,1975729.0859777585
2018-07-31 00:00:00 UTC,0.06075491211654175,46234034.585269324,1622441.964097132
2018-08-01 00:00:00 UTC,0.056475279613548666,42977266.19794822,1723470.2457289414
2018-08-02 00:00:00 UTC,0.0542189888646341,41260245.78123468,1547220.6105013061
2018-08-03 00:00:00 UTC,0.05096292850878883,38782408.15692698,1121434.397330873
2018-08-04 00:00:00 UTC,0.04961269272453878,37754888.80462283,2037152.5891028543
2018-08-05 00:00:00 UTC,0.047822812386853146,36392803.22910077,1119548.6176158187
2018-08-06 00:00:00 UTC,0.049021215705636216,37304779.20861392,906906.3565134179
2018-08-07 00:00:00 UTC,0.04735017901733152,36033132.76310292,938556.869095217
2018-08-08 00:00:00 UTC,0.04822101078011078,36695829.23381883,1649463.5704602387
2018-08-09 00:00:00 UTC,0.04321111102848283,32883332.92173161,1060194.9101721658
2018-08-10 00:00:00 UTC,0.04510980929942527,34328228.13213621,1632973.1809119333
2018-08-11 00:00:00 UTC,0.040816103031689616,35142360.02069862,982979.5776778134
2018-08-12 00:00:00 UTC,0.039926639523335444,34376538.57979361,1028659.8845044562
2018-08-13 00:00:00 UTC,0.04004242794894863,34476231.54989342,1310460.1512971977
2018-08-14 00:00:00 UTC,0.03672509382118406,31620031.62957419,1189696.5196036715
2018-08-15 00:00:00 UTC,0.035299399960072975,30392519.857870605,1406143.4491927945
2018-08-16 00:00:00 UTC,0.03722026406070144,32128920.529252607,1320483.3420996685
2018-08-17 00:00:00 UTC,0.038478897527391406,33130043.52858676,975245.3187127549
2018-08-18 00:00:00 UTC,0.042469503559537616,36565925.53264707,1299079.5178313437
2018-08-19 00:00:00 UTC,0.03934756238888202,33885366.00774161,1632591.7853653277
2018-08-20 00:00:00 UTC,0.039679955319126575,34162325.16538358,1234394.8565936883
2018-08-21 00:00:00 UTC,0.03561889431539776,30667461.33620456,1347192.3047161277
2018-08-22 00:00:00 UTC,0.03726236333342781,32069518.339731105,1312662.2775967077
2018-08-23 00:00:00 UTC,0.03513939782180699,30252621.455635235,1339556.7131624818
2018-08-24 00:00:00 UTC,0.03635768278358327,31303693.468899697,1056185.8387603695
2018-08-25 00:00:00 UTC,0.037694892125675186,32474382.20390813,1418713.5201672483
2018-08-26 00:00:00 UTC,0.037687239507633495,32449810.772638675,1563338.0424433853
2018-08-27 00:00:00 UTC,0.03761126880571647,32383021.676017288,1332172.4731685547
2018-08-28 00:00:00 UTC,0.04031518054972013,34624332.96354324,1333926.3244229604
2018-08-29 00:00:00 UTC,0.04445185093902307,38272711.82828825,1566132.8682885247
2018-08-30 00:00:00 UTC,0.04219098063415839,36326008.65738143,1113828.0746735216
2018-08-31 00:00:00 UTC,0.04281455773909178,36863014.60543592,1040828.9923543136
2018-09-01 00:00:00 UTC,0.043591848813479626,37533585.97925322,936904.4106166636
2018-09-02 00:00:00 UTC,0.047278560738017165,40706559.85566046,1209895.313142443
2018-09-03 00:00:00 UTC,0.045815045943747315,39436972.687786855,950907.0599830463
2018-09-04 00:00:00 UTC,0.04643734437890126,39958740.189680174,822532.8091388633
2018-09-05 00:00:00 UTC,0.05008463627636707,43122726.02631587,1928587.2763526496
2018-09-06 00:00:00 UTC,0.04210207945130792,36281159.49890363,1227357.6146119977
2018-09-07 00:00:00 UTC,0.04790754630213496,41329613.46550508,4566028.228774566
2018-09-08 00:00:00 UTC,0.045458212996233996,39150487.93090974,2120852.8182164584
2018-09-09 00:00:00 UTC,0.040567373751315444,34934945.41538911,1348841.1196458375
2018-09-10 00:00:00 UTC,0.03820668132735662,32946214.30218199,1175780.0202166755
2018-09-11 00:00:00 UTC,0.039349192067131646,33761596.13179494,863520.8372764201
2018-09-12 00:00:00 UTC,0.03816026982453313,32862954.869077493,981823.0543416652
2018-09-13 00:00:00 UTC,0.03660722893424267,31524569.772164848,834427.0968177075
2018-09-14 00:00:00 UTC,0.041063261618935136,35361978.220722795,734274.7149996681
2018-09-15 00:00:00 UTC,0.039955528894299285,34438558.72264667,735425.0504805251
2018-09-16 00:00:00 UTC,0.042478448258865265,36581083.95585516,1115665.9330940011
2018-09-17 00:00:00 UTC,0.04221400278157785,36352948.79458234,520265.9533347318
2018-09-18 00:00:00 UTC,0.03946148450988897,33983138.07682849,1430787.3731136867
2018-09-19 00:00:00 UTC,0.04044134252215637,34824375.304518476,1879307.0754954012
2018-09-20 00:00:00 UTC,0.040114013634028674,34544525.21662804,1489312.9633777803
2018-09-21 00:00:00 UTC,0.04123829186725002,35512707.01295357,1864588.5341815206
2018-09-22 00:00:00 UTC,0.04356422231381044,37515701.86897491,1596085.161190807
2018-09-23 00:00:00 UTC,0.044525561515353584,38343567.32747565,1964913.7167735244
2018-09-24 00:00:00 UTC,0.04388436002102263,37830122.833541036,1127060.3178733168
2018-09-25 00:00:00 UTC,0.04142077013173153,35674202.902279735,1167807.2726048983
2018-09-26 00:00:00 UTC,0.04052274221700473,34896505.32438259,1341031.0196993977
2018-09-27 00:00:00 UTC,0.040603615749564836,34987013.972501114,1689600.4582815017
2018-09-28 00:00:00 UTC,0.04363016254343493,37569784.62270239,1278597.2593369999
2018-09-29 00:00:00 UTC,0.0672151258300509,57894911.06488853,47697186.5408572
2018-09-30 00:00:00 UTC,0.061744860510249605,53225601.364210024,12044930.172452755
2018-10-01 00:00:00 UTC,0.05962545934441438,51346973.2215697,3373632.5813155076
2018-10-02 00:00:00 UTC,0.05767707602761266,49684148.07823533,2941227.3212216557
2018-10-03 00:00:00 UTC,0.056055392792885926,48272579.93997354,2531120.2153761867
2018-10-04 00:00:00 UTC,0.05579248260235598,48448096.94573192,2761587.442689425
2018-10-05 00:00:00 UTC,0.054923748286182954,47298054.61436768,2875107.418688188
2018-10-06 00:00:00 UTC,0.05668802855403989,48807584.13832784,3044072.1075776354
2018-10-07 00:00:00 UTC,0.05415469571425076,46632006.598000094,887571.1799056482
2018-10-08 00:00:00 UTC,0.0542407490666313,46709884.007008545,844913.3482992748
2018-10-09 00:00:00 UTC,0.054256629752502734,46722934.97459817,838908.6020609606
2018-10-10 00:00:00 UTC,0.053247612433486295,45921380.271944396,932283.2245962599
2018-10-11 00:00:00 UTC,0.05434158284538202,46784319.148139335,1534246.8034170913
2018-10-12 00:00:00 UTC,0.04565202692230131,39264770.80809281,1743140.9579878023
2018-10-13 00:00:00 UTC,0.04837589337931612,41734557.66779013,1706784.411751028
2018-10-14 00:00:00 UTC,0.048727706301151155,41962280.175341025,1054240.5081647704
2018-10-15 00:00:00 UTC,0.049745324111362246,42878263.15906557,2759330.2247630106
2018-10-16 00:00:00 UTC,0.04949847745036736,42540761.91356808,1564750.086700454
2018-10-17 00:00:00 UTC,0.04960782692280352,42688613.477595635,933745.467702463
2018-10-18 00:00:00 UTC,0.04904211535587733,42197400.02452045,1267811.692455746
2018-10-19 00:00:00 UTC,0.04806357445617082,41394910.29697328,1234304.1670740691
2018-10-20 00:00:00 UTC,0.048662205813280714,41906945.32718607,819231.047802886
2018-10-21 00:00:00 UTC,0.05434873864109741,46708412.19768831,9117576.765586818
2018-10-22 00:00:00 UTC,0.05000799412521995,43107366.851638764,4597096.233564584
2018-10-23 00:00:00 UTC,0.05143636834222982,44388543.67361967,1200402.1581988102
2018-10-24 00:00:00 UTC,0.05046430846825505,43457769.95355364,1178610.2959478428
2018-10-25 00:00:00 UTC,0.05345529950679093,46030782.050899655,6708893.303675968
2018-10-26 00:00:00 UTC,0.05044975393520158,43451420.49027963,2001772.089598504
2018-10-27 00:00:00 UTC,0.04949353864840203,42618871.258754514,1612216.2801231355
2018-10-28 00:00:00 UTC,0.048712864762595724,41950388.41626975,632356.8619988128
2018-10-29 00:00:00 UTC,0.04972466735301519,42821950.716389015,645015.5657778726
2018-10-30 00:00:00 UTC,0.046150203226250006,39743477.90232939,970760.3569553633
2018-10-31 00:00:00 UTC,0.047807854898153,41147725.433692716,893145.1462606484
2018-11-01 00:00:00 UTC,0.04975066579357087,42842050.87852579,898958.0026114008
2018-11-02 00:00:00 UTC,0.05149180673437073,44355432.34824997,1771344.6578880928
2018-11-03 00:00:00 UTC,0.0498454312790174,42928218.80450834,1553347.1089744389
2018-11-04 00:00:00 UTC,0.04916676533994323,42337844.83692167,794662.8124248974
2018-11-05 00:00:00 UTC,0.04846453280401936,41732498.640326425,1027750.4299405422
2018-11-06 00:00:00 UTC,0.04790295468822875,41252052.88469247,636562.3826333645
2018-11-07 00:00:00 UTC,0.04850102963052659,41750875.64898305,441458.33170752024
2018-11-08 00:00:00 UTC,0.049736860490103105,42576599.20164216,542162.3671228541
2018-11-09 00:00:00 UTC,0.049673659809883676,42888941.46598492,1440499.0836627693
2018-11-10 00:00:00 UTC,0.049916725461667734,43023039.911688976,2844445.5926062707
2018-11-11 00:00:00 UTC,0.05358155562529762,46019769.781958334,2557015.4106548564
2018-11-12 00:00:00 UTC,0.04950896116307686,42635064.4677488,623281.3368996342
2018-11-13 00:00:00 UTC,0.050150910304501785,43187884.44996405,2875182.3028993276
2018-11-14 00:00:00 UTC,0.04928562476670301,42675251.756889954,982992.654473037
2018-11-15 00:00:00 UTC,0.04109067677111036,35385587.01300857,1712062.5436099314
2018-11-16 00:00:00 UTC,0.04055361482316375,34847606.53220728,1309484.1476086678
2018-11-17 00:00:00 UTC,0.03918034920394303,33705318.80318613,1521524.9593155363
2018-11-18 00:00:00 UTC,0.037790105609890934,32514450.04242139,1583814.1010330943
2018-11-19 00:00:00 UTC,0.039693314273314684,34196565.72303982,510310.9862065088
2018-11-20 00:00:00 UTC,0.03035212708926886,26176943.39822046,1172385.811389369
2018-11-21 00:00:00 UTC,0.028454079805539403,24448292.89500426,1052533.8406546274
